 -4327,  -107,   795
 -2057,  -417,   796
   -49,  -989,   846
  1688,  -827,   462
  2133,  -790,  1058
   137,  -472,   503
  -808,   469,   907
 -2160,   794,  1319
 -1730,   -40,  1124
   160,  -284,   397
   468,  -199,   581
   414,    18,   892
    66,   108,   990
   703,     4,   558
   751,  -334,   833
  -802,   -35,   831
 -2340,   880,   677
 -2025,   -59,  1129
   369,  -566,   506
  2516,  -181,   563
   610,  -506,   802
  -938,   337,   801
 -2501,   717,  1027
 -1189,  -261,  1118
   885,  -460,   578
  2413,  -782,   761
   -71,  -480,   812
 -2014,   448,  1010
 -2519,   368,   935
  -408,  -489,   735
  1560,  -546,   575
  1749,  -833,  1093
  -155,  -294,   898
 -1875,   592,   852
 -2842,   258,   997
  -145,  -670,   909
  3224,    54,   455
   530,  -541,  1218
  -565,   -41,   815
 -2430,   635,   700
 -2249,   -70,   885
   249,  -822,   541
  2160,  -361,   679
   582,  -475,  1100
  -944,   332,  1143
 -2111,   671,   533
 -1321,   -46,   821
   480,  -357,   732
  1990,  -125,   765
   144,  -231,   916
 -1126,   540,  1146
 -2125,   494,   604
  -437,  -252,   652
   908,  -148,   655
  1625,  -202,   823
  -159,     4,   898
 -1895,   623,  1010
 -1655,   223,   738
   344,  -334,   732
  2416,  -145,  1021
   -57,  -328,   765
 -1052,   838,   680
 -1871,   554,   840
  -382,   -84,   864
  1076,   -78,   467
  1148,  -332,   584
  -877,   455,  1101
 -1769,   494,  1032
  -738,    68,   725
   523,   -37,   705
  1520,  -154,   761
    12,  -160,   601
 -1618,   474,  1048
 -1838,   349,   817
    11,   -55,   788
   929,  -132,   455
  1322,  -217,   638
   140,  -160,   880
 -2117,   656,  1427
 -1497,   211,   862
   232,  -195,   464
  1374,  -132,   921
   937,  -448,   641
 -1070,   488,   930
 -1665,   537,   893
  -481,   212,   914
   437,   -44,   633
  1133,   -77,   598
   180,  -106,   622
 -1363,   565,  1230
 -1227,   502,   847
  -344,   210,   748
   495,     3,   625
  1184,   -97,   712
   -11,  -125,   532
 -1436,   605,  1071
 -1767,   321,  1018
     2,    65,   550
   698,    51,   660
  1065,  -121,   711
   -13,  -106,   462
 -1698,   621,   980
 -1641,   454,  1119
    45,    -4,   755
   881,  -102,   803
  1087,  -260,   798
  -204,   -85,   586
 -1929,   597,   962
 -1634,   302,   870
  -320,  -186,   678
   720,  -206,   742
  1906,  -282,   761
    80,  -535,   506
 -1415,   522,   868
 -3122,   544,  1068
  -105,  -691,  1022
  2412,  -418,   500
  1232,  -883,   921
  -815,  -131,   942
 -2412,   913,  1117
 -2288,    80,  1070
    31,  -680,   363
  1884,  -520,   591
  1187,  -896,  1105
  -686,  -122,   894
 -2170,   435,  1018
 -2211,   203,  1007
  -155,  -377,   644
  1018,  -368,   711
  1634,  -423,  1056
    21,  -230,   806
  -764,   572,   879
 -1640,   686,   785
 -1433,   221,   445
  -396,   -83,   220
  1150,  -500,   724
  1898, -1097,  1318
 -1154,   113,  1251
 -1502,   798,   570
 -1814,   274,   909
  -430,  -180,   585
   462,  -311,   244
  2274,  -457,   840
  -183,  -395,  1375
 -1577,   905,   539
 -2502,   438,  1189
  -280,  -267,  1022
   768,  -141,   177
   511,  -443,  -202
  -195,   155,    75
 -1615,   360,  2234
  -694,   127,  1850
   521,  -123,   837
  1361,  -341,   445
  -118,  -505,    44
 -1550,   564,   878
 -2747,   348,  1213
  -868,  -602,   948
   742,  -576,   341
  2708,  -441,   785
   614,  -966,   997
  -720,  -144,   761
 -2232,   385,   995
 -2505,   202,  1158
  -403,  -641,   830
  1190,  -618,   402
  2498,  -602,  1164
   110,  -777,   832
  -946,   452,   642
 -2670,   702,   970
 -1472,  -402,  1567
   286,  -497,   748
  1972,  -409,   647
  1071,  -668,   930
  -192,  -132,   977
 -1555,   244,   642
 -2224,   495,   517
  -820,  -132,  1142
   464,  -292,   722
  1894,  -365,   735
   630,  -452,   975
  -360,   109,   940
 -1554,   608,   554
 -1870,   435,   802
  -645,  -121,   912
   667,  -432,   514
  2071,  -250,   995
   -44,  -456,   892
 -1357,   345,   561
 -2975,   507,   858
  -836,  -279,  1144
   606,  -376,   481
  1834,  -362,   892
   634,  -484,   840
  -270,    81,   600
 -1799,   608,   869
 -1991,   338,  1049
  -568,  -211,   811
   782,  -497,   559
  1878,  -368,   990
   244,  -396,   620
  -787,   591,   753
 -2365,   692,   967
 -1114,    24,   932
   248,  -324,   464
  1762,  -426,   932
   944,  -768,   745
  -692,   417,   763
 -2697,   874,   915
 -1460,     5,   960
   407,  -400,   565
  2109,  -247,   972
   333,  -562,   582
  -924,   479,   988
 -2480,   844,   981
 -1045,  -215,   817
   869,  -576,   651
  2717,  -647,  1188
  -241,  -583,   435
 -1170,   513,  1084
 -2389,   600,   874
 -1258,  -304,   842
   621,  -475,   570
  2593,  -232,  1117
    99,  -555,   671
 -1012,   488,  1124
 -2445,   771,   985
 -1377,  -128,   927
   314,  -404,   450
  1680,  -485,   738
  1027,  -728,   699
  -431,   152,   757
 -1863,   902,  1125
 -2141,   195,  1031
   119,  -402,   519
  1664,  -531,   770
   947,  -672,   897
  -651,   260,   848
 -1655,   805,   771
 -1387,   213,   818
   162,   -72,   677
  1523,  -192,   860
   512,  -424,   611
  -920,   482,   828
 -1837,   682,   708
  -711,    57,   812
   706,  -114,   850
  1534,  -337,  1028
  -104,   -38,   632
 -1600,   577,   795
 -1162,   425,   708
    83,    64,  1032
  1003,  -100,   923
   505,  -165,   463
 -1061,   597,   812
 -1678,   342,   829
   131,    31,   833
  1150,  -130,  1075
   523,  -291,   471
  -747,   470,   677
 -1890,   470,   866
  -471,    58,   822
   955,   -34,   989
   669,  -304,   791
  -167,   226,   519
 -1892,   548,   865
 -1098,   317,   785
   118,   -62,   837
  1342,  -195,  1127
   361,  -306,   558
  -909,   638,   735
 -1673,   539,   892
  -718,   148,   689
   315,  -108,   608
  1591,  -222,   976
   221,  -348,   551
 -1064,   521,  1004
 -2025,   582,   978
 -1017,   102,   692
   168,  -214,   632
  1460,  -221,  1072
   500,  -291,   595
  -600,   345,   900
 -1676,   770,   813
  -881,   156,   497
     5,    23,   601
   678,  -175,   840
  1148,  -262,   940
  -547,   317,   969
 -1464,   780,   978
 -1647,   231,   767
  -294,  -228,   645
   708,  -350,   444
  2036,  -524,   765
   172,  -723,   521
 -1010,   415,  1264
 -2398,   779,  1251
 -1852,  -148,  1337
  -104,  -515,   530
  1051,  -591,   420
  2340,  -528,   891
   -47,  -700,   684
  -834,   408,   965
 -2261,   700,  1091
 -1836,   145,  1066
  -248,  -568,   668
  1188,  -615,   515
  2451,  -703,  1456
  -277,  -569,   664
  -911,   295,   700
 -2472,   627,   831
 -1804,  -103,   958
  -243,  -528,   665
   303,  -625,   607
  1499,  -754,   836
  1434, -1172,  1130
  -395,  -729,   205
 -1059,   268,   424
 -2621,   431,  1076
 -2371,  -151,  1541
  -573,  -808,   801
   423,  -969,   192
  1609,  -616,   827
  1635,  -974,  1247
  -239,  -601,   705
 -1231,   295,   751
 -2206,   498,  1020
 -1721,    17,  1055
  -521,  -576,   777
   575,  -512,   465
  1507,  -586,   747
  1193,  -651,   967
  -385,  -444,   588
 -1881,   330,   835
 -2333,   325,   987
 -1556,  -315,  1317
  -317,  -718,   508
  1067,  -800,   272
  2482,  -441,  1169
   316,  -809,   996
  -582,  -236,   756
 -2157,   435,   840
 -2212,   184,   748
 -1197,  -415,  1048
   -14,  -708,   662
  1534,  -372,   567
  1874,  -504,  1032
     2,  -530,  1028
 -1370,   407,  1002
 -2208,   735,   613
 -1477,   -52,   853
  -127,  -519,   741
  1337,  -427,   555
  2341,  -537,   927
  -268,  -628,   731
 -1551,   449,   935
 -2501,   397,   816
 -1051,  -257,  1014
   210,  -527,   728
  1254,  -235,   794
   732,  -202,   531
   256,   230,   411
   272,   348,   512
  -907,   446,  1294
 -1565,   466,  1127
  -837,   -68,   650
   482,  -279,   421
  1416,  -196,   720
   938,  -487,   868
  -197,  -271,  1094
 -1790,   555,   867
 -1989,   347,   635
 -1038,  -140,   787
    78,  -481,   622
  1121,  -232,   574
  1010,  -364,   766
   712,  -358,   648
 -1314,   590,  1275
 -1805,   909,   821
 -1491,    -1,   704
   117,  -472,   711
  1318,  -535,   791
  1197,  -495,  1079
  -171,  -385,   344
 -1834,   908,   559
 -2312,   726,   777
  -987,    31,   903
   214,  -304,   612
  1118,  -305,   553
  1201,  -466,   930
   249,  -335,   600
 -1781,   935,  1221
 -1833,   741,  1005
  -647,  -101,   761
  1210,  -368,   691
  1738,  -557,   864
   -72,  -605,   462
 -1298,   605,   780
 -2144,   747,  1024
 -1424,    12,  1011
     7,  -474,   627
  1534,  -427,   502
  1761,  -472,   962
   -98,  -548,   645
 -1215,   324,  1057
 -1977,   555,   980
 -1895,  -124,   888
   -84,  -458,   539
  1362,  -265,   578
  1411,  -566,   886
  -245,  -217,   815
 -1558,   381,   801
 -1966,   514,   630
  -793,   -68,   978
   261,  -294,   716
  1544,  -231,   874
   793,  -550,   782
  -161,  -262,   586
 -1664,   445,   997
 -2628,   335,   853
 -1154,  -324,   824
    19,  -531,   475
  1170,  -435,   715
  1919,  -238,   894
    59,  -419,   662
 -1101,   524,  1044
 -1940,   898,   592
 -1612,   153,   644
   -38,  -403,   606
  1278,  -474,   653
  1780,  -367,  1088
  -366,  -143,   901
 -1250,   425,   975
 -1839,   402,   689
 -1022,   -12,   682
   204,  -342,   651
  1142,  -370,   861
  1042,  -392,   864
  -532,   -31,   827
 -1832,   644,   709
 -2032,   144,   887
  -301,  -261,   768
   716,  -360,   675
  1868,  -423,   801
   115,  -450,   838
 -1061,   390,  1022
 -1948,   466,   757
 -1754,    17,   784
  -270,  -311,   693
   636,  -400,   666
  1622,  -416,   746
   385,  -435,   714
  -717,   365,  1010
 -1786,   893,   904
 -1834,   119,   825
  -218,  -388,   596
   750,  -400,   715
  1672,  -272,   870
   126,  -334,   679
 -1191,   541,   990
 -1610,   687,   774
